seed,action,scenario,estimate
1739,2,both_miss,-0.018298983073214026
1740,0,correct,-0.01944578646880032
1740,0,m_miss,-0.020938768690964078
1740,0,e_miss,-0.021067241254496136
1740,0,both_miss,-0.027405441359366484
1740,1,correct,-0.015384375265849445
1740,1,m_miss,-0.01798300954509243
1740,1,e_miss,-0.02996524547593004
1740,1,both_miss,-0.024976577670226034
1740,2,correct,-0.0164841841997824
1740,2,m_miss,-0.01946597953235878
1740,2,e_miss,-0.027261667741831475
1740,2,both_miss,-0.0227114171453912
1741,0,correct,-0.010994113318209748
1741,0,m_miss,-0.01350804842958286
1741,0,e_miss,-0.012400121345857341
1741,0,both_miss,-0.017145593896436957
1741,1,correct,-0.020480753425478837
1741,1,m_miss,-0.01259402505205135
1741,1,e_miss,-0.0156914438442311
1741,1,both_miss,-0.02337680179730665
1741,2,correct,-0.00851477114008923
1741,2,m_miss,-0.011947041000013892
1741,2,e_miss,-0.0115010032981463
1741,2,both_miss,-0.021211646755214777
1742,0,correct,-0.02889915355814689
1742,0,m_miss,-0.022561719412771675
1742,0,e_miss,-0.028790029911150435
1742,0,both_miss,-0.025411806313092065
1742,1,correct,-0.02762970590377397
1742,1,m_miss,-0.029081093498389964
1742,1,e_miss,-0.03132143373864156
1742,1,both_miss,-0.032929242429881746
1742,2,correct,-0.018609117457851782
1742,2,m_miss,-0.02016419596057087
1742,2,e_miss,-0.027707712610360046
1742,2,both_miss,-0.03852560713335141
1743,0,correct,-0.01191695609498548
1743,0,m_miss,-0.013654437237409734
1743,0,e_miss,-0.011890719454792672
1743,0,both_miss,-0.015950688457401642
1743,1,correct,-0.01310417460473999
1743,1,m_miss,-0.026466577626089064
1743,1,e_miss,-0.015890209688721967
1743,1,both_miss,-0.02964350107851493
1743,2,correct,-0.012760353882190103
1743,2,m_miss,-0.014397626581638958
1743,2,e_miss,-0.016805957613420578
1743,2,both_miss,-0.01820954341373596
1744,0,correct,-0.010259572384366696
1744,0,m_miss,-0.00882186843926512
1744,0,e_miss,-0.017180580793277517
1744,0,both_miss,-0.011503277227168214
1744,1,correct,-0.012807535892870186
1744,1,m_miss,-0.015795822409658794
1744,1,e_miss,-0.016812694171800948
1744,1,both_miss,-0.017415182903325773
1744,2,correct,-0.01771386682280144
1744,2,m_miss,-0.023125216838410872
1744,2,e_miss,-0.018060889253441466
1744,2,both_miss,-0.022593915854648414
1745,0,correct,-0.008470845927829844
1745,0,m_miss,-0.01298145263748616
1745,0,e_miss,-0.013078020145608741
1745,0,both_miss,-0.013509920025551245
1745,1,correct,-0.010586164780833128
1745,1,m_miss,-0.013279555211385104
1745,1,e_miss,-0.013065916922326946
1745,1,both_miss,-0.014762718516832285
1745,2,correct,-0.015043362197122656
1745,2,m_miss,-0.019922021154608442
1745,2,e_miss,-0.019043076569523875
1745,2,both_miss,-0.022034024585017135
1746,0,correct,-0.01503046577136313
1746,0,m_miss,-0.017068030225610868
1746,0,e_miss,-0.016726041331336663
1746,0,both_miss,-0.01947578906748457
1746,1,correct,-0.005733910286311723
1746,1,m_miss,-0.0055798541198673396
1746,1,e_miss,-0.005431020275217146
1746,1,both_miss,-0.00969905299194707
1746,2,correct,-0.013717462678939535
1746,2,m_miss,-0.017741496284050716
1746,2,e_miss,-0.018909525197846215
1746,2,both_miss,-0.017398916958809265
1747,0,correct,-0.029576959378942422
1747,0,m_miss,-0.030417270333784056
1747,0,e_miss,-0.032990105848739196
1747,0,both_miss,-0.036549904845018744
1747,1,correct,-0.02350482705266769
1747,1,m_miss,-0.028452795638879865
1747,1,e_miss,-0.02660430535364522
1747,1,both_miss,-0.026731590314836563
1747,2,correct,-0.024541133493734206
1747,2,m_miss,-0.021731228487631628
1747,2,e_miss,-0.019993727808587713
1747,2,both_miss,-0.020886935443359265
1748,0,correct,-0.022471161535421346
1748,0,m_miss,-0.022367513489938474
1748,0,e_miss,-0.026296293026992136
1748,0,both_miss,-0.02600067025713047
1748,1,correct,-0.009856358556352692
1748,1,m_miss,-0.013173792136088509
1748,1,e_miss,-0.01615952576064777
1748,1,both_miss,-0.022729616619810152
1748,2,correct,-0.013248685486966581
1748,2,m_miss,-0.02307659405830311
1748,2,e_miss,-0.010179682488902601
1748,2,both_miss,-0.028191110666048933
1749,0,correct,-0.01472904235359593
1749,0,m_miss,-0.014726553618426242
1749,0,e_miss,-0.016653840388850514
1749,0,both_miss,-0.014492670395540122
1749,1,correct,-0.009487835081351655
1749,1,m_miss,-0.01305202562398665
1749,1,e_miss,-0.016476838622463207
1749,1,both_miss,-0.01540422558180613
1749,2,correct,-0.013570207713176626
1749,2,m_miss,-0.014649349807809879
1749,2,e_miss,-0.014516212967776493
1749,2,both_miss,-0.016373667248881098
1750,0,correct,-0.01157569235282753
1750,0,m_miss,-0.02003898230268754
1750,0,e_miss,-0.01530030084458368
1750,0,both_miss,-0.0204565486587122
1750,1,correct,-0.016469774454409777
1750,1,m_miss,-0.0241332321097491
1750,1,e_miss,-0.020318354517201532
1750,1,both_miss,-0.02995274797918646
1750,2,correct,-0.017040748833422024
1750,2,m_miss,-0.02142950397653143
1750,2,e_miss,-0.02073767654201758
1750,2,both_miss,-0.020880688716539666
1751,0,correct,-0.019458652080506122
1751,0,m_miss,-0.019439635138960236
1751,0,e_miss,-0.02887337416118572
1751,0,both_miss,-0.02360429057545099
1751,1,correct,-0.013385488487270492
1751,1,m_miss,-0.01877088723462803
1751,1,e_miss,-0.021037227028365548
1751,1,both_miss,-0.02141331113204631
1751,2,correct,-0.01652134194426027
1751,2,m_miss,-0.020134311542145428
1751,2,e_miss,-0.02814617136956855
1751,2,both_miss,-0.02205217081224359
1752,0,correct,-0.022139588876798785
1752,0,m_miss,-0.02778509045864175
1752,0,e_miss,-0.025148094239614734
1752,0,both_miss,-0.028390245265389365
1752,1,correct,-0.0191305128164448
1752,1,m_miss,-0.014820317339199465
1752,1,e_miss,-0.020861963487135697
1752,1,both_miss,-0.019542569442933946
1752,2,correct,-0.01904347081185329
1752,2,m_miss,-0.021537059910763854
1752,2,e_miss,-0.01871858966607828
1752,2,both_miss,-0.029298805018950783
1753,0,correct,-0.008053416164625042
1753,0,m_miss,-0.014081966197296365
1753,0,e_miss,-0.008856093478639741
1753,0,both_miss,-0.018908369721410558
1753,1,correct,-0.007079353387917812
1753,1,m_miss,-0.010675856172731873
1753,1,e_miss,-0.009325870227041188
1753,1,both_miss,-0.013465286351200687
1753,2,correct,-0.011434164610889218
1753,2,m_miss,-0.012673012304768595
1753,2,e_miss,-0.013190534194914815
1753,2,both_miss,-0.018222167420055207
1754,0,correct,-0.006901472730465635
1754,0,m_miss,-0.01847563506798773
1754,0,e_miss,-0.016031372382388213
1754,0,both_miss,-0.01890339929685013
1754,1,correct,-0.00840374294763458
1754,1,m_miss,-0.016071331552851443
1754,1,e_miss,-0.01569496080252524
1754,1,both_miss,-0.018758217676515938
1754,2,correct,-0.015043179292731912
1754,2,m_miss,-0.017759549495752813
1754,2,e_miss,-0.022435808217905112
1754,2,both_miss,-0.029796089789992392
1755,0,correct,-0.005830210767893662
1755,0,m_miss,-0.004145013621589295
1755,0,e_miss,-0.010422455699198478
1755,0,both_miss,-0.005588425041846896
1755,1,correct,-0.00999420988081339
1755,1,m_miss,-0.011924798150838753
1755,1,e_miss,-0.01270098294675128
1755,1,both_miss,-0.015587682668403928
1755,2,correct,-0.007504032665545783
1755,2,m_miss,-0.013335044402746136
1755,2,e_miss,-0.00699591786325948
1755,2,both_miss,-0.012438281938432156
1756,0,correct,-0.02022826906542282
1756,0,m_miss,-0.020813894410689263
1756,0,e_miss,-0.01611022270007286
1756,0,both_miss,-0.01959818135645759
1756,1,correct,-0.017403095616404723
1756,1,m_miss,-0.01737685654329493
1756,1,e_miss,-0.02136430194827695
1756,1,both_miss,-0.020228579267497104
1756,2,correct,-0.014180266672710128
1756,2,m_miss,-0.017160206384774574
1756,2,e_miss,-0.017444820623607884
1756,2,both_miss,-0.017864716252305644
1757,0,correct,-0.021769720054402624
1757,0,m_miss,-0.026495952236318898
1757,0,e_miss,-0.023371609241663843
1757,0,both_miss,-0.0291809638345379
1757,1,correct,-0.030476479291392855
1757,1,m_miss,-0.02966627161671301
1757,1,e_miss,-0.031123753421952557
1757,1,both_miss,-0.03073907747310891
1757,2,correct,-0.02045588117125961
1757,2,m_miss,-0.024123988245745652
1757,2,e_miss,-0.021153224549362602
1757,2,both_miss,-0.025368156239862664
1758,0,correct,-0.009591233517890214
1758,0,m_miss,-0.01691732158984163
1758,0,e_miss,-0.021598333053713448
1758,0,both_miss,-0.016999480636222995
1758,1,correct,-0.019602301775364477
1758,1,m_miss,-0.025630368343347164
1758,1,e_miss,-0.02629676082684638
1758,1,both_miss,-0.027019929099946296
1758,2,correct,-0.021893177784045745
1758,2,m_miss,-0.03307256231894046
1758,2,e_miss,-0.02874948442268504
1758,2,both_miss,-0.025296428539575574
1759,0,correct,-0.02108610944468314
1759,0,m_miss,-0.031579683083868534
1759,0,e_miss,-0.02286999119594258
1759,0,both_miss,-0.03633216304684029
1759,1,correct,-0.0189997290552839
1759,1,m_miss,-0.0253350604593044
1759,1,e_miss,-0.024132642243755758
1759,1,both_miss,-0.016644851909212097
1759,2,correct,-0.02143882796692574
1759,2,m_miss,-0.025184403071582942
1759,2,e_miss,-0.0216588430228152
1759,2,both_miss,-0.025364149806253334
1760,0,correct,-0.01147025352140393
1760,0,m_miss,-0.013588836941185138
1760,0,e_miss,-0.012283932711462345
1760,0,both_miss,-0.013410096959984694
1760,1,correct,-0.015347553297100799
1760,1,m_miss,-0.01723602192991047
1760,1,e_miss,-0.01694887804676053
1760,1,both_miss,-0.022773361356665755
1760,2,correct,-0.006940056172318093
1760,2,m_miss,-0.008319446766326143
1760,2,e_miss,-0.0062052791900218665
1760,2,both_miss,-0.015635238017208127
1761,0,correct,-0.02691434284201863
1761,0,m_miss,-0.03634750379247646
1761,0,e_miss,-0.03036958713886404
1761,0,both_miss,-0.03583403585078119
1761,1,correct,-0.026788869900299335
1761,1,m_miss,-0.035250214007756284
1761,1,e_miss,-0.03540299279449718
1761,1,both_miss,-0.03146172115579116
1761,2,correct,-0.026533305513853713
1761,2,m_miss,-0.02867918945658656
1761,2,e_miss,-0.030389699183850843
1761,2,both_miss,-0.031169318726727596
1762,0,correct,-0.01715435098544222
1762,0,m_miss,-0.019553576103193974
1762,0,e_miss,-0.021122613144380638
1762,0,both_miss,-0.023855014395994058
1762,1,correct,-0.023347767260819566
1762,1,m_miss,-0.023131392283722782
1762,1,e_miss,-0.025395330880840436
1762,1,both_miss,-0.027310915393165713
1762,2,correct,-0.013625874134205776
1762,2,m_miss,-0.01940193462943006
1762,2,e_miss,-0.017601087376724632
1762,2,both_miss,-0.02184819698692806
1763,0,correct,-0.016615554250838837
1763,0,m_miss,-0.014512523493552766
1763,0,e_miss,-0.01436984370360955
1763,0,both_miss,-0.01692494679492421
1763,1,correct,-0.015331862712766639
1763,1,m_miss,-0.028706055410157846
1763,1,e_miss,-0.02412754940521634
1763,1,both_miss,-0.026123725573213897
1763,2,correct,-0.014484952770687494
1763,2,m_miss,-0.02667298219838931
1763,2,e_miss,-0.023716086013492337
1763,2,both_miss,-0.027534616401160276
1764,0,correct,-0.017573480915184993
1764,0,m_miss,-0.02307248608701492
1764,0,e_miss,-0.019443489271241676
1764,0,both_miss,-0.02625888990515124
1764,1,correct,0.011725543893533223
1764,1,m_miss,-0.01140435080072768
1764,1,e_miss,-0.014953733037740983
1764,1,both_miss,-0.02419368843644936
1764,2,correct,-0.008003647079283248
1764,2,m_miss,-0.026774258181541184
1764,2,e_miss,-0.012928810385179
1764,2,both_miss,-0.02316877077900654
1765,0,correct,-0.024460547089544322
1765,0,m_miss,-0.026957177090613023
1765,0,e_miss,-0.02454196060327721
1765,0,both_miss,-0.029133513648496426
1765,1,correct,-0.023575452251330897
1765,1,m_miss,-0.02041408423554633
1765,1,e_miss,-0.023394047413328508
1765,1,both_miss,-0.019941041336543033
1765,2,correct,-0.02146643415836141
1765,2,m_miss,-0.02328359031493856
1765,2,e_miss,-0.022555387893470367
1765,2,both_miss,-0.025364092044163938
1766,0,correct,-0.008213043346698772
1766,0,m_miss,-0.011152921237359024
1766,0,e_miss,-0.012328720685211817
1766,0,both_miss,-0.021192281161657937
1766,1,correct,-0.008247164215947449
1766,1,m_miss,-0.012794994442221454
1766,1,e_miss,-0.014156860162294692
1766,1,both_miss,-0.01531621020221288
1766,2,correct,-0.016323734393584255
1766,2,m_miss,-0.016784765906877497
1766,2,e_miss,-0.019786111112298835
1766,2,both_miss,-0.025169722702616543
1767,0,correct,-0.01086682170349924
1767,0,m_miss,-0.022105357994655888
1767,0,e_miss,-0.02364125616008613
1767,0,both_miss,-0.02414132979386504
1767,1,correct,-0.012433575474407354
1767,1,m_miss,-0.0181836255963553
1767,1,e_miss,-0.015701502802709218
1767,1,both_miss,-0.018430865545619863
1767,2,correct,-0.01372823216268976
1767,2,m_miss,-0.018754216498271106
1767,2,e_miss,-0.01745756937185164
1767,2,both_miss,-0.017699336158859557
1768,0,correct,-0.007131114450558818
1768,0,m_miss,-0.017550182982871563
1768,0,e_miss,-0.016557296683289795
1768,0,both_miss,-0.016316896058758572
1768,1,correct,-0.01216477873909498
1768,1,m_miss,-0.012265566727624851
1768,1,e_miss,-0.019274002036881746
1768,1,both_miss,-0.013740384777279667
1768,2,correct,-0.016877775670069314
1768,2,m_miss,-0.024463945499717286
1768,2,e_miss,-0.01997345446878564
1768,2,both_miss,-0.023844279663650058
1769,0,correct,-0.008432295312841374
1769,0,m_miss,-0.023461960090373317
1769,0,e_miss,-0.016935004040813443
1769,0,both_miss,-0.028148777913227896
1769,1,correct,-0.02749634708418998
1769,1,m_miss,-0.027991204617191862
1769,1,e_miss,-0.027743983822187006
1769,1,both_miss,-0.04076983005560448
1769,2,correct,-0.020291546110957473
1769,2,m_miss,-0.02607315084263826
1769,2,e_miss,-0.023551340337379278
1769,2,both_miss,-0.02464000288133208
1770,0,correct,-0.008847403001416282
1770,0,m_miss,-0.01897758693463935
1770,0,e_miss,-0.02150534040509016
1770,0,both_miss,-0.01592002542732046
1770,1,correct,-0.014352525684244364
1770,1,m_miss,-0.014311604413240272
1770,1,e_miss,-0.013976916867430154
1770,1,both_miss,-0.01743640549560226
1770,2,correct,-0.019369876509736907
1770,2,m_miss,-0.02560640515342546
1770,2,e_miss,-0.019082182634600115
1770,2,both_miss,-0.02589825944552939
1771,0,correct,-0.02563073737392417
1771,0,m_miss,-0.029606641743876276
1771,0,e_miss,-0.02306880537967028
1771,0,both_miss,-0.02512671420893733
1771,1,correct,-0.033548543363542495
1771,1,m_miss,-0.03202361258535979
1771,1,e_miss,-0.03888214432819064
1771,1,both_miss,-0.04231528991354688
1771,2,correct,-0.030646822107536126
1771,2,m_miss,-0.03301409698290749
1771,2,e_miss,-0.030576140545012766
1771,2,both_miss,-0.03621144781251785
1772,0,correct,-0.008792855579247564
1772,0,m_miss,-0.007493078767221698
1772,0,e_miss,-0.016324721614011366
1772,0,both_miss,-0.010824110275727706
1772,1,correct,-0.009650362340302856
1772,1,m_miss,-0.01247169859130719
1772,1,e_miss,-0.013110666399620677
1772,1,both_miss,-0.018056593834299677
1772,2,correct,-0.011838379426252654
1772,2,m_miss,-0.012025822841440804
1772,2,e_miss,-0.012285351821342548
1772,2,both_miss,-0.016197494788763634
1773,0,correct,-0.003987889845081311
1773,0,m_miss,-0.00839549252739323
1773,0,e_miss,-0.004164884559644659
1773,0,both_miss,-0.00941387538807887
1773,1,correct,-0.01130749117935263
1773,1,m_miss,-0.011790415489949812
1773,1,e_miss,-0.006631783031471446
1773,1,both_miss,-0.008135584663532371
1773,2,correct,-0.016053093282027548
1773,2,m_miss,-0.01869972042646416
1773,2,e_miss,-0.026290496251174782
1773,2,both_miss,-0.026956053855658337
1774,0,correct,-0.00989043319588345
1774,0,m_miss,-0.018457950476571356
1774,0,e_miss,-0.012369870332688432
1774,0,both_miss,-0.015596093046577062
1774,1,correct,-0.012020500071464591
1774,1,m_miss,-0.01630700199572495
1774,1,e_miss,-0.015634420956235108
1774,1,both_miss,-0.02457348838192267
1774,2,correct,-0.013347390246393434
1774,2,m_miss,-0.025101205455441585
1774,2,e_miss,-0.024997608050197885
1774,2,both_miss,-0.020365667327597144
1775,0,correct,-0.015843795002261025
1775,0,m_miss,-0.022533231606881806
1775,0,e_miss,-0.024840864195782977
1775,0,both_miss,-0.025295133602316226
1775,1,correct,-0.02878843660122416
1775,1,m_miss,-0.03239737582347356
1775,1,e_miss,-0.034819905254154924
1775,1,both_miss,-0.03378249072946229
1775,2,correct,-0.02613802273356966
1775,2,m_miss,-0.014990345665016253
1775,2,e_miss,-0.012237439081033903
1775,2,both_miss,-0.014237322956269253
1776,0,correct,-0.007614228994441114
1776,0,m_miss,-0.015086203753803599
1776,0,e_miss,-0.015325787543659545
1776,0,both_miss,-0.018269453143961372
1776,1,correct,-0.0027713634920758894
1776,1,m_miss,-0.0020740884551117846
1776,1,e_miss,-0.0013108381351975562
1776,1,both_miss,-0.01358756519925862
1776,2,correct,-0.010321943633529947
1776,2,m_miss,-0.011691899893184365
1776,2,e_miss,-0.011190910203978019
1776,2,both_miss,-0.013819236672563105
1777,0,correct,-0.005637165530904415
1777,0,m_miss,-0.013216710162876137
1777,0,e_miss,-0.019365253577938033
1777,0,both_miss,-0.01976804245115785
1777,1,correct,-0.010626977982349128
1777,1,m_miss,-0.012721801343269758
1777,1,e_miss,-0.013229832618674197
1777,1,both_miss,-0.020316960600043
1777,2,correct,0.0018071185979725332
1777,2,m_miss,-0.015430860650862525
1777,2,e_miss,-0.011892370888626281
1777,2,both_miss,-0.018278542398124396
1778,0,correct,-0.010183939882342558
1778,0,m_miss,-0.010577301328485927
1778,0,e_miss,-0.014276332631076378
1778,0,both_miss,-0.014905884164226956
1778,1,correct,-0.011016595093470808
1778,1,m_miss,-0.021649369189718534
1778,1,e_miss,-0.012232117022516713
1778,1,both_miss,-0.024179173074509692
1778,2,correct,-0.01084236566051342
1778,2,m_miss,-0.015698279568596454
1778,2,e_miss,-0.014499649996338593
1778,2,both_miss,-0.02532157397200173
1779,0,correct,-0.02436377862346595
1779,0,m_miss,-0.025622374924831836
1779,0,e_miss,-0.025972998283437035
1779,0,both_miss,-0.02803653202117979
1779,1,correct,-0.02311960862719218
1779,1,m_miss,-0.026331379710953486
1779,1,e_miss,-0.023942298712721723
1779,1,both_miss,-0.03328850056217276
1779,2,correct,-0.026269069082001228
1779,2,m_miss,-0.037769080402875604
1779,2,e_miss,-0.031469794628504785
1779,2,both_miss,-0.03353851114583445
1780,0,correct,-0.009933724628635022
1780,0,m_miss,-0.011564566386218552
1780,0,e_miss,-0.014129610629724423
1780,0,both_miss,-0.015376665016775249
1780,1,correct,-0.015279999069423894
1780,1,m_miss,-0.017638589924362548
1780,1,e_miss,-0.015986571083805943
1780,1,both_miss,-0.02505178399968251
1780,2,correct,-0.005642053828876733
1780,2,m_miss,-0.006438344091944859
1780,2,e_miss,-0.014444729458729435
1780,2,both_miss,-0.017748960930167156
1781,0,correct,-0.0131738415898125
1781,0,m_miss,-0.012431186616731343
1781,0,e_miss,-0.013166189361943543
1781,0,both_miss,-0.01320929966314508
1781,1,correct,-0.02284056159817701
1781,1,m_miss,-0.024208471974059072
1781,1,e_miss,-0.02486204178075241
1781,1,both_miss,-0.02761142772837332
1781,2,correct,-0.013752012755361875
1781,2,m_miss,-0.02037622720803451
1781,2,e_miss,-0.018964496077917663
1781,2,both_miss,-0.017905290204697753
1782,0,correct,-0.020075281727495207
1782,0,m_miss,-0.021258647745131816
1782,0,e_miss,-0.02823552664931422
1782,0,both_miss,-0.030639781800579413
1782,1,correct,-0.027789563567997368
1782,1,m_miss,-0.02650333051729861
1782,1,e_miss,-0.022134977962681813
1782,1,both_miss,-0.020563226672173404
1782,2,correct,-0.01707090607093197
1782,2,m_miss,-0.02206141847959312
1782,2,e_miss,-0.020484073888758253
1782,2,both_miss,-0.02131129061496675
1783,0,correct,-0.017085139416676623
1783,0,m_miss,-0.022520651339659747
1783,0,e_miss,-0.023270817087549054
1783,0,both_miss,-0.030279478895284814
1783,1,correct,-0.017236660350749288
1783,1,m_miss,-0.015450852270052738
1783,1,e_miss,-0.018586639354884173
1783,1,both_miss,-0.017404722462928412
1783,2,correct,-0.016023346073386083
1783,2,m_miss,-0.028680847314151214
1783,2,e_miss,-0.019780365303712476
1783,2,both_miss,-0.028887935943952482
1784,0,correct,-0.02615176581115225
1784,0,m_miss,-0.030769285139139218
1784,0,e_miss,-0.026527244134731957
1784,0,both_miss,-0.03652071556010302
1784,1,correct,-0.024352566414754643
1784,1,m_miss,-0.02454852716841464
1784,1,e_miss,-0.02597340057549073
1784,1,both_miss,-0.028949901072671327
1784,2,correct,-0.02561140091119803
1784,2,m_miss,-0.02945961403667623
1784,2,e_miss,-0.029115940803511348
1784,2,both_miss,-0.027940914046246188
1785,0,correct,-0.0066381143564245276
1785,0,m_miss,-0.007667376521843683
1785,0,e_miss,-0.010058795664517093
1785,0,both_miss,-0.010170049183953658
1785,1,correct,-0.008503657212712401
1785,1,m_miss,-0.007858267641464406
1785,1,e_miss,-0.011097849155067474
1785,1,both_miss,-0.010044379166755225
1785,2,correct,-0.00029081393790512114
1785,2,m_miss,-0.0016667229180674216
1785,2,e_miss,-0.002261572838875248
1785,2,both_miss,-0.009554205739147904
1786,0,correct,-0.029148731561558082
1786,0,m_miss,-0.04050468204480023
1786,0,e_miss,-0.03360946230215101
1786,0,both_miss,-0.04451269072898149
1786,1,correct,-0.023812128873553978
1786,1,m_miss,-0.02695079406845032
1786,1,e_miss,-0.02657794563003696
1786,1,both_miss,-0.02577970682360039
1786,2,correct,-0.03021335216209618
1786,2,m_miss,-0.032778275025569015
1786,2,e_miss,-0.030177921141462144
1786,2,both_miss,-0.041626494965066686
1787,0,correct,-0.023955926851459083
1787,0,m_miss,-0.02058166862961546
1787,0,e_miss,-0.021190627382591025
1787,0,both_miss,-0.019701329072211168
1787,1,correct,-0.02719117597189188
1787,1,m_miss,-0.02723756227535347
1787,1,e_miss,-0.022107443892332556
1787,1,both_miss,-0.02438043741913933
1787,2,correct,-0.024337808038118317
1787,2,m_miss,-0.02793058025496053
1787,2,e_miss,-0.02691172122135394
1787,2,both_miss,-0.03005971739028643
1788,0,correct,-0.013313419466730744
1788,0,m_miss,-0.019334220766515947
1788,0,e_miss,-0.02053526720035462
1788,0,both_miss,-0.02251523088870739
1788,1,correct,-0.01725650702412025
1788,1,m_miss,-0.02952579136074449
1788,1,e_miss,-0.021718669857158805
1788,1,both_miss,-0.030554284236488802
1788,2,correct,-0.013729639825620844
1788,2,m_miss,-0.019726637412287452
1788,2,e_miss,-0.017123599267185985
1788,2,both_miss,-0.02494591977840316
1789,0,correct,-0.022466959080848403
1789,0,m_miss,-0.02207074219097641
1789,0,e_miss,-0.020782905041043583
1789,0,both_miss,-0.023080087018456086
1789,1,correct,-0.02475512115279887
1789,1,m_miss,-0.028552557284585316
1789,1,e_miss,-0.027228082561831724
1789,1,both_miss,-0.030554665952946133
1789,2,correct,-0.023622618298744614
1789,2,m_miss,-0.02692045734432727
1789,2,e_miss,-0.020514544321451056
1789,2,both_miss,-0.022209910294203442
1790,0,correct,-0.004172731823024829
1790,0,m_miss,-0.01277207583866831
1790,0,e_miss,-0.007641704810120129
1790,0,both_miss,-0.009765993666980801
1790,1,correct,-0.014840534217546922
1790,1,m_miss,-0.022696875464226746
1790,1,e_miss,-0.020612352671335783
1790,1,both_miss,-0.02260195910452323
1790,2,correct,-0.01976534486681614
1790,2,m_miss,-0.022999627184602415
1790,2,e_miss,-0.021554651237177935
1790,2,both_miss,-0.028151924449655467
1791,0,correct,-0.02045098620461153
1791,0,m_miss,-0.0207499088652428
1791,0,e_miss,-0.021605010007159503
1791,0,both_miss,-0.031650436360424805
1791,1,correct,-0.012769766974037998
1791,1,m_miss,-0.019994224920444267
1791,1,e_miss,-0.022071855150255736
1791,1,both_miss,-0.0223617661167531
1791,2,correct,-0.008879157431442077
1791,2,m_miss,-0.009902765294025048
1791,2,e_miss,-0.009414051296664247
1791,2,both_miss,-0.01897577941160394
1792,0,correct,-0.013720705506522853
1792,0,m_miss,-0.016657354682563155
1792,0,e_miss,-0.014656313298763005
1792,0,both_miss,-0.017369120845244244
1792,1,correct,-0.014516010288129258
1792,1,m_miss,-0.01491957572025295
1792,1,e_miss,-0.016919521423418613
1792,1,both_miss,-0.01998732949858419
1792,2,correct,-0.014529963211329731
1792,2,m_miss,-0.020388647051517272
1792,2,e_miss,-0.02039347835179985
1792,2,both_miss,-0.023361975285622935
1793,0,correct,-0.022172470321782375
1793,0,m_miss,-0.021484281321998894
1793,0,e_miss,-0.027979121255541823
1793,0,both_miss,-0.02670296616714663
1793,1,correct,-0.017970202957282543
1793,1,m_miss,-0.021091278227726194
1793,1,e_miss,-0.022508669207483685
1793,1,both_miss,-0.021263377534816642
1793,2,correct,-0.019010762269481386
1793,2,m_miss,-0.016589732137787267
1793,2,e_miss,-0.023198806719318402
1793,2,both_miss,-0.02209399445309703
1794,0,correct,-0.009275089672660058
1794,0,m_miss,-0.022019089548420988
1794,0,e_miss,-0.014250200693375561
1794,0,both_miss,-0.025117452733303406
1794,1,correct,0.001477610867594967
1794,1,m_miss,-0.008306024381122622
1794,1,e_miss,-0.006526664955117237
1794,1,both_miss,-0.017803198076206773
1794,2,correct,-0.011272874382388201
1794,2,m_miss,-0.015335221745516821
1794,2,e_miss,-0.026981035818607335
1794,2,both_miss,-0.02493646782866665
1795,0,correct,-0.024480527936060224
1795,0,m_miss,-0.023939299885459432
1795,0,e_miss,-0.026485650816329958
1795,0,both_miss,-0.022743561694851304
1795,1,correct,-0.034939447057293425
1795,1,m_miss,-0.0364053459668838
1795,1,e_miss,-0.03624602008830163
1795,1,both_miss,-0.03727869831240351
1795,2,correct,-0.033519066650360745
1795,2,m_miss,-0.037505389297475364
1795,2,e_miss,-0.0331645720566615
1795,2,both_miss,-0.03735499337981855
1796,0,correct,-0.011130358191239097
1796,0,m_miss,-0.014481558858231764
1796,0,e_miss,-0.017302593957244407
1796,0,both_miss,-0.020912878151552076
1796,1,correct,-0.011317035580749292
1796,1,m_miss,-0.013857588573051095
1796,1,e_miss,-0.010431093362748844
1796,1,both_miss,-0.011202810429291664
1796,2,correct,-0.021481709594513298
1796,2,m_miss,-0.024933034760455632
1796,2,e_miss,-0.023300395727353335
1796,2,both_miss,-0.025644856388489914
1797,0,correct,-0.014583960857663406
1797,0,m_miss,-0.01600887931077523
1797,0,e_miss,-0.018935020851381056
1797,0,both_miss,-0.021480823969393333
1797,1,correct,-0.02072523256068874
1797,1,m_miss,-0.022129818439010338
1797,1,e_miss,-0.021848722646505794
1797,1,both_miss,-0.027558194221283607
1797,2,correct,-0.018276060645950925
1797,2,m_miss,-0.02598167322750121
1797,2,e_miss,-0.025488657016260168
1797,2,both_miss,-0.02890371133372693
1798,0,correct,-0.014231361179242896
1798,0,m_miss,-0.030384973049116804
1798,0,e_miss,-0.032331730426517394
1798,0,both_miss,-0.03711359847077843
1798,1,correct,-0.022425389297043064
1798,1,m_miss,-0.024340190116351412
1798,1,e_miss,-0.027022371625219074
1798,1,both_miss,-0.026247921821178476
1798,2,correct,-0.031196861277880992
1798,2,m_miss,-0.03184402326696697
1798,2,e_miss,-0.03158364337333017
1798,2,both_miss,-0.03291675229642345
1799,0,correct,-0.012836246240285204
1799,0,m_miss,-0.016368497454678544
1799,0,e_miss,-0.01075218551452511
1799,0,both_miss,-0.012624824350814443
1799,1,correct,-0.016133244032282924
1799,1,m_miss,-0.01310161337009417
1799,1,e_miss,-0.0175637470560191
1799,1,both_miss,-0.02265750785471432
